2026-04-15 22:51:43, 20.76, 7.63, 55.68, 581.86, 0.0593, 6.05
2026-04-15 22:51:48, 23.02, 6.69, 59.49, 516.44, 0.0730, 5.67
2026-04-15 22:51:53, 27.30, 15.67, 59.67, 609.42, 0.0271, 5.50
2026-04-15 22:51:58, 28.73, 8.65, 53.97, 503.93, 0.0556, 5.60
2026-04-15 22:52:03, 23.90, 14.63, 54.52, 575.73, 0.0372, 6.67
2026-04-15 22:52:08, 24.13, 12.66, 58.86, 706.06, 0.0454, 6.76
2026-04-15 22:52:13, 28.92, 1.49, 56.70, 595.12, 0.0438, 4.31
2026-04-15 22:52:18, 25.44, 20.97, 57.09, 548.54, 0.0842, 6.22
2026-04-15 22:52:23, 20.78, 13.11, 55.92, 620.66, 0.0204, 4.54
2026-04-15 22:52:28, 22.81, 13.30, 55.34, 605.79, 0.0538, 6.18
2026-04-15 22:52:33, 19.10, 6.67, 51.00, 509.58, 0.0665, 6.39
2026-04-15 22:52:38, 20.00, 8.45, 57.03, 500.14, 0.0864, 5.76
2026-04-15 22:52:43, 29.91, 2.45, 51.46, 554.98, 0.0232, 5.31
2026-04-15 22:52:48, 23.26, 13.61, 59.91, 627.34, 0.0422, 5.83
2026-04-15 22:52:54, 23.19, 14.89, 57.35, 651.97, 0.0212, 5.71
2026-04-15 22:52:59, 24.82, 19.44, 59.46, 625.84, 0.0445, 4.36
2026-04-15 22:53:04, 26.93, 4.34, 58.89, 618.97, 0.0302, 5.55
2026-04-15 22:53:09, 26.65, 18.15, 59.07, 642.98, 0.0537, 5.60
2026-04-15 22:53:14, 21.04, 7.25, 50.50, 636.97, 0.0339, 4.71
2026-04-15 22:53:19, 23.49, 15.66, 57.28, 680.82, 0.0614, 4.93
2026-04-15 22:53:24, 18.10, 2.41, 53.44, 689.50, 0.0507, 4.51
2026-04-15 22:53:29, 27.39, 7.29, 53.51, 565.55, 0.0772, 5.80
2026-04-15 22:53:34, 29.19, 10.30, 50.33, 548.14, 0.0514, 5.48
2026-04-15 22:53:39, 18.40, 8.48, 52.58, 612.66, 0.0965, 6.62
2026-04-15 22:53:44, 24.08, 16.66, 50.52, 611.47, 0.0485, 5.34
2026-04-15 22:53:49, 23.75, 8.81, 58.17, 623.90, 0.0768, 4.32
2026-04-15 22:53:54, 29.43, 17.64, 52.33, 514.99, 0.0781, 6.98
2026-04-15 22:53:59, 28.06, 6.86, 58.54, 674.76, 0.0357, 6.33
2026-04-15 22:54:05, 23.00, 4.25, 56.04, 578.65, 0.0710, 5.67
2026-04-15 22:54:10, 28.38, 2.47, 55.75, 711.49, 0.0222, 4.01
2026-04-15 22:54:15, 29.70, 19.21, 53.49, 706.09, 0.0250, 6.41
2026-04-15 22:54:20, 21.25, 7.17, 54.85, 581.58, 0.0860, 6.57
2026-04-15 22:54:25, 20.01, 8.99, 51.50, 531.46, 0.0243, 5.46
2026-04-15 22:54:30, 29.01, 18.25, 57.59, 663.48, 0.0707, 6.93
2026-04-15 22:54:35, 28.63, 7.55, 56.57, 563.77, 0.0883, 6.89
2026-04-15 22:54:40, 19.63, 8.78, 59.34, 632.16, 0.0967, 5.01
2026-04-15 22:54:45, 25.56, 11.31, 57.17, 663.71, 0.0962, 6.74
2026-04-15 22:54:50, 25.38, 1.89, 58.57, 645.36, 0.0813, 5.20
2026-04-15 22:54:55, 27.14, 17.39, 55.74, 675.38, 0.0965, 4.97
2026-04-15 22:55:00, 21.51, 14.16, 59.25, 597.20, 0.0996, 4.03
2026-04-15 22:55:05, 27.65, 4.86, 57.27, 638.66, 0.0234, 6.63
2026-04-15 22:55:10, 20.22, 3.66, 52.63, 643.92, 0.0818, 4.47
2026-04-15 22:55:15, 27.97, 10.49, 59.11, 693.05, 0.0496, 6.55
2026-04-15 22:55:20, 25.67, 17.65, 58.23, 647.90, 0.0624, 4.87
2026-04-15 22:55:25, 25.94, 17.82, 54.17, 599.86, 0.0564, 6.51
2026-04-15 22:55:31, 26.63, 12.20, 53.06, 614.05, 0.0234, 6.33
2026-04-15 22:55:36, 19.37, 18.68, 55.34, 515.21, 0.0923, 5.27
2026-04-15 22:55:41, 19.39, 5.73, 55.30, 579.15, 0.0599, 6.53
2026-04-15 22:55:46, 25.93, 8.73, 52.30, 693.70, 0.0328, 4.55
2026-04-15 22:55:51, 26.77, 16.57, 54.07, 531.33, 0.0599, 6.59
2026-04-15 22:55:56, 22.05, 2.36, 51.24, 629.79, 0.0364, 6.38
2026-04-15 22:56:01, 29.36, 14.44, 56.32, 531.09, 0.0214, 4.79
2026-04-15 22:56:06, 22.13, 2.89, 58.63, 510.08, 0.0217, 4.35
2026-04-15 22:56:11, 21.82, 7.11, 57.44, 634.50, 0.0903, 6.06
2026-04-15 22:56:16, 22.12, 4.71, 54.75, 628.14, 0.0869, 4.53
2026-04-15 22:56:21, 21.42, 8.45, 54.57, 688.23, 0.0560, 4.13
2026-04-15 22:56:26, 22.22, 0.67, 51.23, 514.91, 0.0550, 6.51
2026-04-15 22:56:31, 26.18, 18.68, 50.88, 675.72, 0.0420, 5.50
2026-04-15 22:56:36, 28.78, 4.18, 56.53, 575.06, 0.0440, 6.99
2026-04-15 22:56:42, 26.26, 18.61, 50.77, 569.58, 0.0721, 6.23
2026-04-15 23:46:38, 26.41, 9.26, 58.96, 533.92, 0.0870, 5.59
2026-04-15 23:46:43, 25.00, 16.02, 52.58, 571.55, 0.0638, 5.53
2026-04-15 23:46:48, 28.85, 4.00, 53.78, 640.12, 0.0317, 5.45
2026-04-15 23:46:54, 20.11, 8.69, 51.61, 691.33, 0.0388, 4.97
2026-04-15 23:46:59, 21.42, 15.39, 52.47, 543.39, 0.0629, 6.86
2026-04-15 23:47:04, 21.76, 5.01, 57.62, 680.72, 0.0809, 5.48
2026-04-15 23:47:09, 28.40, 16.56, 51.08, 588.93, 0.0243, 5.11
2026-04-15 23:47:14, 26.90, 18.72, 53.71, 637.22, 0.0371, 6.32
2026-04-15 23:47:19, 26.92, 10.04, 51.92, 647.05, 0.0961, 4.86
2026-04-15 23:47:24, 19.52, 1.79, 56.81, 680.78, 0.0659, 4.45
2026-04-15 23:47:29, 21.86, 16.04, 53.03, 655.56, 0.0346, 4.21
2026-04-15 23:47:34, 29.83, 15.97, 50.93, 567.32, 0.0916, 4.11
2026-04-15 23:47:39, 29.66, 0.10, 57.12, 671.41, 0.0837, 4.50
2026-04-15 23:47:44, 23.59, 15.78, 56.32, 529.54, 0.0268, 6.80
2026-04-15 23:47:49, 22.05, 14.56, 58.72, 612.80, 0.0814, 6.77
2026-04-15 23:47:54, 23.87, 3.73, 57.86, 618.51, 0.0935, 4.98
2026-04-15 23:48:00, 20.95, 2.59, 52.83, 520.16, 0.0741, 5.22
2026-04-15 23:48:05, 22.16, 0.55, 58.52, 684.97, 0.0559, 6.55
2026-04-15 23:48:10, 21.77, 14.60, 58.99, 682.72, 0.0557, 6.43
2026-04-15 23:48:15, 21.85, 13.76, 55.24, 648.81, 0.0756, 5.35
2026-04-15 23:48:20, 24.46, 12.46, 56.27, 690.76, 0.0992, 6.46
2026-04-15 23:48:25, 27.89, 11.55, 51.18, 569.26, 0.0231, 5.02
2026-04-15 23:48:30, 29.00, 3.53, 54.93, 610.76, 0.0426, 5.46
2026-04-15 23:48:35, 19.63, 19.27, 52.20, 526.87, 0.0886, 5.74
2026-04-15 23:48:40, 18.47, 0.15, 59.04, 513.89, 0.0563, 6.96
2026-04-15 23:48:45, 19.76, 12.74, 54.28, 660.82, 0.0357, 5.00
2026-04-15 23:48:50, 22.52, 8.69, 56.03, 650.47, 0.0279, 6.10
2026-04-15 23:48:55, 18.61, 17.08, 53.18, 696.86, 0.1000, 4.88
2026-04-15 23:49:00, 19.76, 1.03, 58.20, 713.17, 0.0220, 6.74
2026-04-15 23:49:05, 28.57, 9.95, 59.82, 666.58, 0.0495, 4.35
2026-04-15 23:49:10, 21.31, 1.84, 56.63, 702.93, 0.0693, 4.24
2026-04-15 23:49:16, 24.63, 4.18, 57.50, 701.69, 0.0700, 6.04
2026-04-15 23:49:21, 22.28, 1.36, 55.83, 699.47, 0.0808, 4.65
2026-04-15 23:49:26, 28.11, 17.06, 57.24, 551.16, 0.0301, 6.85
2026-04-15 23:49:31, 29.24, 4.36, 56.89, 512.50, 0.0666, 6.69
2026-04-15 23:49:36, 20.80, 7.02, 51.51, 663.12, 0.0588, 6.59
2026-04-15 23:49:41, 29.58, 14.81, 56.82, 519.08, 0.0802, 4.71
2026-04-15 23:49:46, 28.14, 14.10, 51.96, 671.73, 0.0511, 5.24
2026-04-15 23:49:51, 29.80, 11.78, 51.44, 661.14, 0.0698, 5.04
2026-04-15 23:49:56, 19.73, 6.63, 56.09, 677.94, 0.0447, 4.40
2026-04-15 23:50:01, 28.19, 2.23, 50.90, 698.61, 0.0459, 4.85
2026-04-15 23:50:06, 19.14, 7.58, 57.03, 572.14, 0.0402, 6.76
2026-04-15 23:50:11, 24.25, 4.57, 56.06, 676.71, 0.0854, 7.00
2026-04-15 23:50:16, 23.75, 17.66, 51.38, 649.55, 0.0427, 5.53
2026-04-15 23:50:21, 29.50, 12.83, 53.03, 631.14, 0.0705, 4.81
2026-04-15 23:50:26, 24.64, 13.47, 52.96, 514.30, 0.0662, 6.71
2026-04-15 23:50:31, 23.21, 2.62, 53.41, 546.90, 0.0665, 5.61
2026-04-15 23:50:36, 25.81, 9.34, 53.61, 658.79, 0.0918, 4.39
2026-04-15 23:50:42, 24.20, 15.71, 56.86, 536.30, 0.0267, 4.65
2026-04-15 23:50:47, 19.40, 8.74, 59.95, 684.52, 0.0303, 6.38
2026-04-15 23:50:52, 20.89, 17.88, 54.39, 599.81, 0.0977, 5.67
2026-04-15 23:50:57, 20.38, 10.89, 59.51, 652.53, 0.0788, 6.05
2026-04-15 23:51:02, 25.44, 10.97, 50.79, 576.69, 0.0765, 4.12
2026-04-15 23:51:07, 29.95, 10.97, 50.48, 679.18, 0.0875, 6.86
2026-04-15 23:51:12, 28.18, 3.09, 51.05, 632.58, 0.0506, 5.93
2026-04-15 23:51:17, 19.52, 13.37, 51.62, 653.09, 0.0467, 4.70
2026-04-15 23:51:22, 23.38, 10.38, 58.79, 694.17, 0.0445, 4.17
2026-04-15 23:51:27, 23.63, 0.70, 54.67, 703.34, 0.0315, 6.24
2026-04-15 23:51:32, 26.94, 7.60, 54.69, 655.16, 0.0585, 5.97
2026-04-15 23:51:38, 23.54, 6.67, 56.56, 672.48, 0.0854, 6.91
2026-04-15 23:51:43, 29.50, 5.41, 53.93, 710.55, 0.0734, 4.90
2026-04-15 23:51:48, 23.83, 8.82, 52.18, 688.23, 0.0922, 4.64
2026-04-15 23:51:53, 19.94, 2.28, 56.20, 618.34, 0.0643, 4.97
2026-04-15 23:51:58, 22.07, 3.37, 55.18, 668.11, 0.0490, 4.30
2026-04-15 23:52:04, 19.30, 17.59, 52.39, 540.24, 0.0663, 5.65
2026-04-15 23:52:09, 21.19, 12.19, 59.08, 642.48, 0.0327, 5.22
2026-04-15 23:52:14, 19.72, 0.61, 53.60, 617.88, 0.0928, 6.80
2026-04-15 23:52:19, 25.99, 0.72, 51.94, 545.72, 0.0950, 4.98
2026-04-15 23:52:24, 25.43, 4.68, 53.80, 706.13, 0.0468, 4.55
2026-04-15 23:52:29, 26.95, 15.21, 55.00, 708.19, 0.0835, 5.10
2026-04-15 23:52:34, 29.71, 0.97, 52.65, 579.57, 0.0915, 4.05
2026-04-15 23:52:39, 23.94, 18.83, 59.14, 587.62, 0.0436, 6.17
2026-04-15 23:52:44, 25.16, 8.79, 51.02, 653.44, 0.0940, 6.22
2026-04-15 23:52:49, 19.17, 20.83, 52.75, 685.94, 0.0766, 6.21
2026-04-15 23:52:55, 28.22, 14.32, 56.24, 523.82, 0.0986, 4.69
2026-04-15 23:53:00, 18.63, 7.48, 57.81, 711.43, 0.0933, 5.00
2026-04-15 23:53:05, 27.96, 15.83, 50.10, 529.93, 0.0520, 4.68
2026-04-15 23:53:10, 25.58, 0.44, 56.09, 576.42, 0.0236, 6.45
2026-04-15 23:53:15, 24.67, 13.30, 50.97, 694.59, 0.0608, 5.31
2026-04-15 23:53:20, 19.10, 19.23, 56.15, 674.56, 0.0400, 6.93
2026-04-15 23:53:25, 19.26, 3.95, 57.68, 668.10, 0.0962, 6.02
2026-04-15 23:53:31, 28.56, 5.86, 52.08, 624.95, 0.0725, 5.45
2026-04-15 23:53:36, 19.50, 10.16, 53.00, 561.06, 0.0574, 6.22
2026-04-15 23:53:41, 19.58, 10.30, 51.02, 619.02, 0.0779, 4.50
2026-04-15 23:53:46, 24.05, 5.21, 50.34, 670.25, 0.0399, 5.80
2026-04-15 23:53:51, 26.78, 3.48, 52.90, 529.47, 0.0312, 4.34
2026-04-15 23:53:57, 22.02, 4.65, 57.60, 703.24, 0.0531, 5.04
2026-04-15 23:54:02, 27.24, 9.76, 55.14, 524.82, 0.0418, 4.18
2026-04-15 23:54:07, 29.82, 12.07, 54.76, 651.30, 0.0425, 6.06
2026-04-15 23:54:12, 28.48, 0.51, 58.01, 664.07, 0.0300, 4.12
2026-04-15 23:54:18, 20.23, 1.47, 55.79, 620.88, 0.0229, 4.60
2026-04-15 23:54:23, 25.48, 5.35, 58.33, 519.80, 0.0701, 4.12
2026-04-15 23:54:28, 26.98, 1.44, 57.90, 581.51, 0.0640, 5.88
2026-04-15 23:54:33, 22.93, 15.37, 52.75, 699.89, 0.0654, 5.62
2026-04-15 23:54:38, 28.86, 17.98, 52.58, 533.24, 0.0832, 4.15
2026-04-15 23:54:43, 20.21, 12.15, 53.97, 618.76, 0.0935, 6.30
2026-04-15 23:54:48, 25.11, 1.42, 51.83, 688.16, 0.0927, 6.64
2026-04-15 23:54:54, 23.56, 1.65, 56.11, 664.72, 0.0664, 5.44
2026-04-15 23:54:59, 20.88, 10.72, 58.34, 609.92, 0.0882, 4.09
2026-04-15 23:55:04, 21.92, 1.97, 51.28, 703.80, 0.0354, 4.06
2026-04-15 23:55:09, 29.94, 19.13, 57.70, 657.89, 0.0754, 4.00
2026-04-15 23:55:14, 23.66, 17.48, 52.36, 553.72, 0.0713, 6.41
2026-04-15 23:55:20, 28.10, 11.60, 51.60, 682.40, 0.0223, 4.20
2026-04-15 23:55:25, 25.06, 10.63, 53.67, 697.99, 0.0671, 4.66
2026-04-15 23:55:30, 28.39, 15.57, 57.88, 659.41, 0.0646, 4.12
2026-04-15 23:55:35, 21.38, 17.19, 51.23, 668.20, 0.0460, 6.77
2026-04-15 23:55:40, 28.89, 19.23, 58.17, 589.05, 0.0739, 5.90
2026-04-15 23:55:45, 21.55, 16.52, 54.65, 675.47, 0.0503, 6.73
2026-04-15 23:55:51, 29.41, 10.99, 51.42, 692.55, 0.0880, 4.16
2026-04-15 23:55:56, 24.97, 9.15, 59.02, 529.38, 0.0530, 6.97
2026-04-15 23:56:01, 19.42, 15.71, 52.94, 506.90, 0.0376, 4.24
2026-04-15 23:56:06, 22.36, 4.65, 58.30, 591.24, 0.0721, 6.25
2026-04-15 23:56:11, 26.22, 3.85, 53.96, 572.00, 0.0743, 5.84
2026-04-15 23:56:16, 19.88, 4.71, 55.22, 616.97, 0.0277, 5.91
2026-04-15 23:56:21, 18.75, 9.12, 53.45, 531.95, 0.0338, 6.77
2026-04-15 23:56:27, 24.74, 2.28, 55.29, 682.43, 0.0791, 5.91
2026-04-15 23:56:32, 28.58, 0.59, 57.11, 668.57, 0.0984, 6.22
2026-04-15 23:56:37, 25.05, 9.88, 56.27, 704.86, 0.0701, 5.34
2026-04-15 23:56:42, 28.61, 8.20, 51.13, 681.71, 0.0894, 5.40
2026-04-15 23:56:47, 21.17, 20.10, 57.57, 688.62, 0.0627, 5.01
2026-04-15 23:56:52, 29.41, 4.16, 50.98, 711.05, 0.0232, 4.84
2026-04-15 23:56:57, 22.28, 0.64, 58.15, 712.65, 0.0935, 5.75
2026-04-15 23:57:03, 19.29, 5.60, 58.75, 657.89, 0.0560, 4.15
2026-04-15 23:57:08, 26.81, 5.08, 58.36, 662.55, 0.0419, 4.09
2026-04-15 23:57:13, 25.43, 19.89, 54.30, 679.41, 0.0633, 5.83
2026-04-15 23:57:18, 23.27, 5.49, 54.93, 511.12, 0.0961, 6.32
2026-04-15 23:57:23, 25.51, 10.91, 51.79, 638.30, 0.0995, 5.10
